x y u v p
20.2872 43.0333 0.000297089 -7.16642e-06 4.72094e-05
20.7961 42.4683 1.49697e-35 -1.24106e-35 4.22268e-05
19.4053 43.0391 0.00030686 1.67654e-05 5.40859e-05
70.1887 32.6794 -3.54079e-08 3.22062e-08 -3.39403e-05
70.3333 32.5 -2.96957e-39 1.88982e-36 -3.40132e-05
2.08032 51.1478 0.00200192 0.000159351 7.11883e-05
0 52.8969 0.00216712 6.38996e-36 6.71879e-05
11.5732 46.0589 0.00148834 0.000495934 7.60874e-05
72.3333 32.5 -2.42155e-38 1.77854e-36 -3.20137e-05
73.8333 32.5 2.36934e-38 1.65416e-36 -2.9775e-05
72.5 32.5 -2.07562e-38 1.76413e-36 -3.17548e-05
72.1667 32.5 -2.69259e-38 1.79285e-36 -3.22706e-05
74.1667 32.5 3.7416e-38 1.62993e-36 -2.93393e-05
74 32.5 3.04982e-38 1.64187e-36 -2.95541e-05
70.6667 32.5 -1.23284e-38 1.88877e-36 -3.39943e-05
27.932 38.5896 1.21949e-36 -2.51749e-36 3.14755e-06
21.5833 42.3739 1.37212e-35 -1.1608e-35 3.53947e-05
73.6667 32.5 1.7057e-38 1.66684e-36 -3.00032e-05
70.5 32.5 -7.40799e-39 1.89064e-36 -3.40281e-05
73.5 32.5 1.06227e-38 1.67991e-36 -3.02389e-05
73.3333 32.5 4.42227e-39 1.6933e-36 -3.048e-05
27.5756 39.0276 1.90579e-36 -3.0305e-36 2.83947e-06
73.1667 32.5 -1.47916e-39 1.707e-36 -3.07263e-05
73 32.5 -7.01321e-39 1.72099e-36 -3.09781e-05
72.8333 32.5 -1.21235e-38 1.7352e-36 -3.12336e-05
72.6667 32.5 -1.66952e-38 1.74957e-36 -3.14923e-05
27.1758 39.4648 2.70911e-36 -3.61554e-36 2.91157e-06
28.0282 39.2136 5.44349e-05 -5.56123e-05 5.49408e-06
6.30785 47.9504 0.00172029 0.000435746 7.62615e-05
4.67652 48.7838 0.00179133 0.000355216 7.52284e-05
10.2234 46.9738 0.00164414 0.000504705 7.56754e-05
30.6212 37.6898 8.72186e-05 -7.29593e-05 1.27123e-05
33.3912 37.5742 0.000181659 -8.15929e-05 1.82883e-05
35.3099 36.5248 0.000155288 -4.43591e-05 2.08326e-05
34.8938 37.1118 0.000187249 -5.98471e-05 2.03085e-05
36.5583 36.3567 0.000165458 -3.22236e-05 2.21938e-05
36.0472 36.7279 0.000182762 -4.24317e-05 2.16407e-05
4.21942 50.8997 0.00202687 0.000279581 7.22238e-05
49.2216 35.6485 1.51115e-05 1.38549e-05 3.63192e-05
48.735 35.6348 2.38006e-05 1.88248e-05 3.5377e-05
49.7614 35.8257 8.80544e-06 1.02435e-05 3.77177e-05
41.8595 35.3155 0.000118403 1.04965e-05 2.66696e-05
41.0546 35.8187 0.000152756 8.01861e-06 2.60536e-05
40.3834 36.0008 0.000166393 3.18586e-06 2.55186e-05
41.5603 35.6532 0.000139969 1.08021e-05 2.64561e-05
39.6677 35.8311 0.000155514 -2.59953e-06 2.49482e-05
38.407 35.9646 0.000159115 -1.30436e-05 2.3915e-05
37.9148 35.8922 0.000150868 -1.63039e-05 2.35003e-05
39.0093 36.1644 0.000175473 -9.01106e-06 2.44081e-05
37.1645 36.3377 0.000172212 -2.68877e-05 2.27818e-05
37.6894 36.3639 0.000179738 -2.24771e-05 2.32632e-05
47.9236 35.291 3.00263e-05 1.91625e-05 3.37603e-05
47.4338 35.4084 4.2446e-05 2.40309e-05 3.30565e-05
46.7845 35.2503 4.89225e-05 2.33739e-05 3.20288e-05
46.1432 35.1244 5.52803e-05 2.20811e-05 3.11075e-05
42.3579 35.2419 0.00011065 1.25554e-05 2.7079e-05
44.826 35.2282 8.07086e-05 2.22601e-05 2.9515e-05
44.4716 35.367 9.26806e-05 2.32849e-05 2.91524e-05
44.0154 35.1617 8.88929e-05 1.88642e-05 2.86162e-05
45.2318 35.3073 7.79827e-05 2.44061e-05 3.00154e-05
43.1227 35.2239 0.000102523 1.60183e-05 2.77573e-05
34.1927 37.4652 0.000196454 -7.39066e-05 1.94242e-05
14.2714 45.2052 0.00128537 0.000391084 7.32837e-05
43.5452 35.5531 0.000115311 2.18869e-05 2.82236e-05
16.012 44.4607 0.00103085 0.00026651 7.00497e-05
15.3086 45.1089 0.00124144 0.00032984 7.05819e-05
8.55533 47.9242 0.00176533 0.000482669 7.53218e-05
45.667 35.3855 7.4169e-05 2.63875e-05 3.05732e-05
42.739 35.2947 0.000110147 1.49186e-05 2.74215e-05
48.2743 35.6668 3.38417e-05 2.37081e-05 3.4567e-05
17.1817 44.5162 0.00100794 0.000189959 6.495e-05
29.202 38.527 7.52238e-05 -7.57164e-05 8.6385e-06
29.8853 38.2574 9.16622e-05 -8.37184e-05 1.0777e-05
18.8556 43.7186 0.000642464 5.91363e-05 5.72306e-05
18.3013 44.4735 0.000959599 0.000113767 5.94055e-05
50.2711 36.0249 3.59387e-06 5.86593e-06 3.94014e-05
12.3879 46.9071 0.00166297 0.000467734 7.30135e-05
13.7373 46.3033 0.00154854 0.000423047 7.17558e-05
33.0891 38.1962 0.000223319 -0.000103409 1.79385e-05
32.2784 38.3144 0.000204128 -0.000110645 1.65954e-05
31.4032 38.3515 0.000171144 -0.000110512 1.48721e-05
69.9937 32.8549 2.12638e-36 8.09174e-38 -3.38508e-05
50.6847 36.1367 5.13368e-36 -1.70233e-36 4.09387e-05
28.5354 38.7906 5.47787e-05 -5.88102e-05 6.49904e-06
19.7509 43.6328 0.000586122 1.33519e-05 5.13221e-05
20.6953 43.6357 0.00059016 -3.03653e-05 4.48828e-05
21.195 43.0421 0.000326042 -3.37737e-05 4.03669e-05
70.3889 32.6962 -1.53573e-07 7.47437e-08 -3.39574e-05
70.2159 32.842 -9.53201e-08 1.33828e-07 -3.39247e-05
2.50448 53.4643 0.00225943 0.000133032 6.91324e-05
0 55.8524 0.00248113 3.43415e-36 6.60663e-05
72.3263 32.6633 -5.15927e-07 -4.48662e-08 -3.20798e-05
73.8434 32.6473 7.83965e-07 -7.78605e-08 -2.98667e-05
72.5407 32.6743 -3.9307e-07 -6.42211e-08 -3.17622e-05
72.1274 32.6837 -6.61834e-07 -4.17128e-08 -3.23793e-05
72 32.5 -2.89005e-38 1.8071e-36 -3.2527e-05
74.2265 32.6764 1.46139e-06 -1.15235e-07 -2.93932e-05
74.3333 32.5 4.44058e-38 1.61839e-36 -2.91317e-05
74.043 32.6694 1.16869e-06 -1.0495e-07 -2.96206e-05
70.8333 32.5 -1.72397e-38 1.88419e-36 -3.39111e-05
70.7432 32.6828 -4.08279e-07 7.52496e-08 -3.38878e-05
70.5641 32.6443 -2.19523e-07 4.9281e-08 -3.39587e-05
22.3529 42.2193 1.24182e-35 -1.07062e-35 2.88986e-05
22.0827 42.9409 0.000328501 -5.97653e-05 3.39431e-05
73.6425 32.6409 5.455e-07 -6.88764e-08 -3.01346e-05
73.4612 32.6931 5.81281e-07 -1.23901e-07 -3.04213e-05
73.2861 32.6388 2.07259e-07 -6.13448e-08 -3.06366e-05
27.6479 39.6597 6.97782e-05 -6.47412e-05 5.67837e-06
73.1006 32.65 6.56673e-08 -6.68173e-08 -3.09139e-05
72.901 32.6404 -1.07168e-07 -5.35007e-08 -3.12053e-05
72.7148 32.6313 -2.34449e-07 -4.15971e-08 -3.14815e-05
27.2394 40.0405 8.03264e-05 -6.83895e-05 5.98111e-06
26.7309 39.8956 3.62232e-36 -4.30899e-36 3.65868e-06
28.0839 39.964 0.000147731 -0.000120886 8.30961e-06
28.5101 39.4069 0.000111487 -0.00010069 7.95407e-06
75.1667 32.5 7.93754e-38 1.56656e-36 -2.81983e-05
77.3333 32.5 1.54622e-37 1.4717e-36 -2.64907e-05
75.8333 32.5 1.05823e-37 1.53185e-36 -2.75738e-05
75.6667 32.5 9.94166e-38 1.54001e-36 -2.77206e-05
71 32.5 -2.16195e-38 1.8774e-36 -3.37891e-05
75.5 32.5 9.28656e-38 1.54851e-36 -2.78737e-05
75.3333 32.5 8.61714e-38 1.55735e-36 -2.80327e-05
25.1136 41.0937 7.04077e-36 -6.8071e-36 9.66386e-06
75 32.5 7.24716e-38 1.57618e-36 -2.83716e-05
74.8333 32.5 6.54981e-38 1.58614e-36 -2.85509e-05
74.6667 32.5 5.84824e-38 1.59649e-36 -2.87373e-05
50.8407 36.5134 5.59565e-36 -1.93776e-36 4.21761e-05
24.4823 41.4392 8.29865e-36 -7.75987e-36 1.33168e-05
74.5 32.5 5.14435e-38 1.60725e-36 -2.89311e-05
71.8333 32.5 -3.00363e-38 1.82096e-36 -3.27764e-05
23.8087 41.7463 9.65997e-36 -8.75578e-36 1.78356e-05
71.6667 32.5 -3.02902e-38 1.83426e-36 -3.30154e-05
26.239 40.315 4.66662e-36 -5.05449e-36 4.81979e-06
71.5 32.5 -2.95845e-38 1.84682e-36 -3.32413e-05
23.097 42.0083 1.10685e-35 -9.74319e-36 2.29874e-05
77.5 32.5 1.58886e-37 1.46628e-36 -2.63933e-05
71.3333 32.5 -2.79484e-38 1.85844e-36 -3.34503e-05
76.1667 32.5 1.1812e-37 1.51651e-36 -2.72976e-05
76 32.5 1.12061e-37 1.52402e-36 -2.74328e-05
71.1667 32.5 -2.52805e-38 1.86865e-36 -3.36326e-05
25.6999 40.7165 5.79808e-36 -5.92264e-36 6.99494e-06
0 59.146 0.00283106 5.23013e-37 6.72055e-05
71.2321 32.6283 -5.26008e-07 2.12938e-08 -3.35357e-05
16.8788 45.4252 0.00130341 0.000232451 6.4187e-05
8.04654 49.5876 0.00198879 0.000429808 7.30474e-05
6.76313 50.8768 0.00210866 0.000362411 7.19885e-05
10.229 49.1127 0.00199195 0.000452762 7.18857e-05
12.0015 48.4359 0.00193526 0.000446821 7.07473e-05
30.494 38.6018 0.000150691 -0.000113409 1.27968e-05
34.0331 38.1709 0.000251138 -9.52107e-05 1.93136e-05
35.5071 37.2868 0.000213959 -5.81805e-05 2.10331e-05
34.8839 37.9585 0.000255337 -8.02923e-05 2.03562e-05
36.7589 37.1024 0.000221981 -4.12644e-05 2.2356e-05
36.1006 37.4608 0.000239488 -5.50033e-05 2.16853e-05
5.37356 53.0908 0.00230943 0.000245433 7.01598e-05
49.4396 36.2749 2.41869e-05 2.4069e-05 3.74303e-05
48.9716 36.1666 3.27352e-05 2.78659e-05 3.62607e-05
48.4837 36.2842 4.93824e-05 3.64098e-05 3.53019e-05
49.9759 36.3687 1.37073e-05 1.71532e-05 3.89527e-05
42.1479 35.7916 0.000144183 1.58614e-05 2.69661e-05
41.6646 36.1803 0.000172843 1.50266e-05 2.65803e-05
41.0429 36.4319 0.000193723 1.05895e-05 2.60672e-05
40.3931 36.6095 0.00020851 4.28009e-06 2.5534e-05
39.7549 36.4033 0.000193914 -2.52633e-06 2.50117e-05
38.2087 36.5452 0.000197049 -1.90298e-05 2.37155e-05
39.3132 36.8067 0.000222411 -8.22717e-06 2.46424e-05
38.6923 36.802 0.000219229 -1.55073e-05 2.41216e-05
37.4757 36.9519 0.000219925 -3.10023e-05 2.30454e-05
47.9201 35.921 4.99919e-05 3.202e-05 3.40764e-05
47.0664 35.6986 6.04248e-05 3.13014e-05 3.26118e-05
47.5049 36.1167 6.79081e-05 3.91773e-05 3.34494e-05
46.5134 35.6759 7.09782e-05 3.19733e-05 3.17934e-05
45.9784 35.7978 8.75377e-05 3.4474e-05 3.10886e-05
42.8013 35.8057 0.000138758 2.04891e-05 2.75541e-05
44.8008 35.8392 0.000112067 3.21588e-05 2.9624e-05
44.1786 35.7465 0.000117163 2.78075e-05 2.89123e-05
45.401 36.02 0.000110772 3.77597e-05 3.03862e-05
15.0377 46.618 0.00162468 0.000356437 6.78545e-05
43.3173 36.123 0.000152156 2.7963e-05 2.80827e-05
43.8466 36.1168 0.000144139 3.15877e-05 2.86176e-05
16.124 45.9488 0.00145777 0.000289358 6.59121e-05
17.8677 45.4712 0.00130284 0.000163085 5.99744e-05
29.1372 39.4541 0.000160085 -0.000130529 1.01425e-05
29.7015 39.0022 0.000146055 -0.000119368 1.10231e-05
19.4251 44.5083 0.000951433 4.14288e-05 5.30524e-05
18.8761 45.2653 0.00122475 8.79684e-05 5.55577e-05
50.3849 36.5591 8.27775e-06 1.25923e-05 4.05013e-05
13.7678 47.7193 0.00184411 0.000405929 6.88305e-05
33.7835 38.8449 0.000308532 -0.00011853 1.91751e-05
33.0519 39.021 0.000302395 -0.000132651 1.822e-05
32.1648 39.1219 0.000279313 -0.000143422 1.68443e-05
31.1913 39.2538 0.000250915 -0.000151032 1.50878e-05
70.1773 33.0229 -1.04819e-07 2.55961e-07 -3.39263e-05
69.9849 33.0487 2.26116e-36 1.37964e-37 -3.38428e-05
20.2258 44.3012 0.000866331 -9.52576e-06 4.84577e-05
21.1638 44.4033 0.000911648 -6.64844e-05 4.31491e-05
21.6881 43.7259 0.000653886 -8.12065e-05 3.88179e-05
70.5891 32.8205 -4.54222e-07 2.08679e-07 -3.39178e-05
70.4054 32.9255 -3.18753e-07 3.01923e-07 -3.39403e-05
3.71253 55.889 0.00254442 0.000108621 6.85672e-05
2.0842 57.5979 0.00268359 3.62923e-05 6.7827e-05
72.2729 32.8781 -6.89369e-07 -2.32012e-07 -3.22316e-05
72.4577 32.8387 -4.79178e-07 -2.26626e-07 -3.19526e-05
73.9214 32.8579 2.59498e-06 -4.54317e-07 -2.99063e-05
73.6962 32.8168 1.71956e-06 -3.46337e-07 -3.01773e-05
72.7663 32.7824 -1.20282e-07 -1.99333e-07 -3.14768e-05
72.6409 32.9098 -5.21279e-08 -3.86597e-07 -3.17191e-05
71.9304 32.6909 -7.56622e-07 -2.72778e-08 -3.26625e-05
72.0524 32.8875 -9.3233e-07 -1.72488e-07 -3.25418e-05
74.2724 32.8864 3.82939e-06 -5.42418e-07 -2.94813e-05
74.4152 32.688 1.83226e-06 -1.31652e-07 -2.91706e-05
74.104 32.8626 3.10547e-06 -4.73961e-07 -2.96753e-05
70.9215 32.712 -6.00597e-07 8.66659e-08 -3.37789e-05
70.7993 32.8926 -7.70656e-07 2.74115e-07 -3.38329e-05
22.9835 42.8159 0.000345845 -8.9942e-05 2.81302e-05
22.6283 43.6418 0.000658152 -0.000126938 3.33714e-05
73.237 32.8091 7.3992e-07 -2.95148e-07 -3.08098e-05
73.4277 32.9084 1.74541e-06 -5.40452e-07 -3.06016e-05
27.6236 40.442 0.000181004 -0.000135299 8.93079e-06
72.9823 32.7933 2.33082e-07 -2.40908e-07 -3.11671e-05
26.8985 40.5682 0.000130925 -9.70246e-05 7.88552e-06
28.6836 40.0807 0.000209942 -0.000157282 1.03813e-05
28.2443 40.7417 0.000282374 -0.000189166 1.14876e-05
75.1605 32.6422 2.12889e-06 -7.38147e-08 -2.83081e-05
77.363 32.6415 4.01863e-06 -4.62722e-08 -2.65389e-05
77.1667 32.5 1.50069e-37 1.47742e-36 -2.65942e-05
75.7185 32.6598 3.03245e-06 -8.72993e-08 -2.77827e-05
75.8834 32.6571 3.15278e-06 -8.22975e-08 -2.76348e-05
75.5474 32.6601 2.85062e-06 -8.96828e-08 -2.79406e-05
71.0886 32.7143 -7.16414e-07 7.15161e-08 -3.36506e-05
75.3738 32.654 2.55006e-06 -8.47158e-08 -2.81026e-05
25.8853 41.5201 0.000226536 -0.00012789 1.23837e-05
25.1788 41.7462 0.000204359 -0.000103123 1.4236e-05
74.9751 32.6592 2.18255e-06 -9.35743e-08 -2.85144e-05
74.7957 32.6388 1.70376e-06 -7.18674e-08 -2.86951e-05
74.6057 32.6471 1.60528e-06 -8.09967e-08 -2.89164e-05
50.6425 36.8943 8.31819e-06 1.31657e-05 4.17689e-05
51.0225 36.9051 6.08798e-36 -2.17838e-36 4.33924e-05
24.406 42.1142 0.00022699 -9.4819e-05 1.82297e-05
71.7449 32.6849 -7.78832e-07 -8.45445e-09 -3.29158e-05
23.767 42.5834 0.000327595 -0.000109113 2.3292e-05
71.5675 32.6834 -7.79561e-07 8.51451e-09 -3.31457e-05
26.3412 40.8965 0.000131728 -8.90854e-05 8.76656e-06
71.4056 32.6649 -6.97056e-07 2.00839e-08 -3.33394e-05
77.5839 32.6717 5.06201e-06 -6.28804e-08 -2.64176e-05
77.6667 32.5 1.629e-37 1.46108e-36 -2.62997e-05
76.0532 32.6564 3.31148e-06 -7.92246e-08 -2.74896e-05
76.3333 32.5 1.23987e-37 1.50931e-36 -2.71679e-05
76.2181 32.6578 3.5067e-06 -7.81585e-08 -2.73553e-05
1.77159 60.6497 0.00299398 3.24818e-06 6.87019e-05
0 62.5 0.0031874 3.79863e-35 6.8724e-05
71.2799 32.7819 -9.72574e-07 7.50176e-08 -3.34698e-05
17.4634 46.7086 0.00165036 0.000200429 6.00254e-05
77.8333 32.5 1.66646e-37 1.45597e-36 -2.62075e-05
69.9714 33.2559 2.41243e-36 2.07121e-37 -3.39221e-05
73.0622 32.9239 9.15778e-07 -5.17553e-07 -3.11238e-05
79.3333 32.5 1.88186e-37 1.41643e-36 -2.54958e-05
76.5 32.5 1.29649e-37 1.50239e-36 -2.70434e-05
51.2329 37.3101 6.63143e-36 -2.42113e-36 4.45624e-05
77 32.5 1.45333e-37 1.48325e-36 -2.66987e-05
76.8333 32.5 1.40326e-37 1.48939e-36 -2.68093e-05
76.6667 32.5 1.35102e-37 1.49576e-36 -2.6924e-05
73.6104 33.0124 3.15256e-06 -8.78126e-07 -3.04152e-05
36.6187 37.9273 0.000288398 -5.61013e-05 2.2247e-05
6.32548 55.2362 0.00256957 0.000180815 6.88836e-05
11.8829 50.3613 0.00223477 0.000387852 6.82444e-05
9.8024 51.5278 0.00230981 0.000364207 6.93712e-05
8.68463 53.6877 0.00251112 0.000269069 6.8593e-05
13.6794 49.4731 0.00215699 0.000367277 6.63758e-05
30.112 39.7389 0.000253271 -0.00016885 1.32803e-05
34.5846 39.0504 0.000353442 -0.000112983 2.02463e-05
35.8573 38.1793 0.000297271 -7.22399e-05 2.14964e-05
35.3515 38.6488 0.000331347 -9.03724e-05 2.10283e-05
37.3722 37.7541 0.000284126 -4.21436e-05 2.29525e-05
49.732 36.8468 3.32704e-05 3.48821e-05 3.86077e-05
49.0356 36.8383 5.54431e-05 4.63746e-05 3.67558e-05
48.0098 36.6137 7.71692e-05 4.97968e-05 3.45007e-05
48.4021 37.1199 9.11941e-05 6.3121e-05 3.53964e-05
42.3059 36.3987 0.000182285 2.27043e-05 2.71558e-05
41.6344 36.8417 0.000220114 1.94786e-05 2.65812e-05
40.8277 37.117 0.000246001 1.09577e-05 2.5899e-05
39.9109 37.2129 0.000255242 -1.29865e-06 2.51377e-05
38.1406 37.43 0.000264824 -2.73097e-05 2.36374e-05
39.0292 37.4493 0.000272459 -1.45145e-05 2.44049e-05
46.9606 36.2648 8.85301e-05 4.46983e-05 3.26148e-05
47.4376 36.7598 0.000101922 5.70275e-05 3.34907e-05
46.4236 36.3371 0.000105649 4.68335e-05 3.18215e-05
45.8481 36.5322 0.000130859 5.03866e-05 3.10442e-05
42.9289 36.693 0.000195927 3.21243e-05 2.77517e-05
44.3265 36.4551 0.000157738 4.05412e-05 2.91748e-05
44.8608 36.5075 0.000150955 4.50816e-05 2.97899e-05
45.2377 36.8949 0.000168909 5.58141e-05 3.02721e-05
16.3329 47.4522 0.00182244 0.000273665 6.27335e-05
15.1493 48.4996 0.00202082 0.000326824 6.44824e-05
43.7083 36.7525 0.000188801 4.05811e-05 2.8525e-05
18.6569 46.409 0.00156844 0.000112726 5.57525e-05
29.1812 40.5642 0.000315835 -0.000202866 1.291e-05
19.7964 45.7156 0.00136092 2.48924e-05 5.0996e-05
20.5291 45.1301 0.00116928 -2.89807e-05 4.72319e-05
50.2328 37.1206 2.64154e-05 3.19806e-05 4.03352e-05
33.942 39.7765 0.000417116 -0.000144759 1.98116e-05
33.0173 39.848 0.000395989 -0.000162378 1.86468e-05
32.1325 40.0126 0.000383628 -0.000179847 1.75344e-05
31.112 40.218 0.00036731 -0.000196406 1.60617e-05
70.134 33.2563 -1.0352e-07 4.11295e-07 -3.39977e-05
70.3705 33.1587 -3.6233e-07 5.85402e-07 -3.399e-05
21.4182 45.4742 0.00128247 -8.99537e-05 4.3387e-05
22.082 44.7011 0.00103235 -0.000126904 3.90352e-05
70.6116 33.0391 -6.48121e-07 4.82248e-07 -3.39188e-05
6.07953 58.3408 0.00284875 6.90664e-05 6.86864e-05
4.28068 59.6477 0.00292263 2.67465e-05 6.90053e-05
72.1811 33.099 -4.1561e-07 -5.43516e-07 -3.24394e-05
72.4727 33.0531 5.63795e-08 -6.23878e-07 -3.20207e-05
74.0961 33.0902 5.86324e-06 -1.23061e-06 -2.98314e-05
73.8334 33.071 4.57909e-06 -1.12399e-06 -3.0156e-05
72.8559 33.0184 8.71909e-07 -7.0386e-07 -3.1465e-05
72.6435 33.2078 1.3298e-06 -1.16996e-06 -3.18541e-05
71.8201 32.8976 -1.11445e-06 -9.51742e-08 -3.28543e-05
71.8831 33.0984 -9.04002e-07 -3.16658e-07 -3.28283e-05
74.4471 32.8983 4.47334e-06 -5.78676e-07 -2.92778e-05
74.367 33.1115 7.30241e-06 -1.33555e-06 -2.95109e-05
74.6006 32.8382 4.05178e-06 -4.19744e-07 -2.90567e-05
71.0165 32.9642 -1.05824e-06 2.78518e-07 -3.36987e-05
70.8259 33.131 -9.44253e-07 5.35477e-07 -3.38477e-05
23.7764 43.4969 0.000664994 -0.00018078 2.76632e-05
23.1976 44.2568 0.000904402 -0.000181885 3.28244e-05
73.1599 33.0627 2.06807e-06 -9.40565e-07 -3.10616e-05
73.3871 33.1512 3.67365e-06 -1.34016e-06 -3.07982e-05
27.4583 41.1671 0.000300482 -0.000189253 1.17924e-05
26.7508 41.4078 0.000289651 -0.000173133 1.21024e-05
28.3179 41.4688 0.000421819 -0.000240703 1.41143e-05
75.2672 32.7932 4.83866e-06 -3.06018e-07 -2.83038e-05
75.1086 32.8582 5.63314e-06 -4.59868e-07 -2.85102e-05
77.1821 32.7412 6.72378e-06 -1.41736e-07 -2.66996e-05
77.3889 32.8454 1.00805e-05 -2.68924e-07 -2.66115e-05
77.0435 32.664 4.41659e-06 -6.89096e-08 -2.67546e-05
75.6056 32.8284 6.23912e-06 -3.68121e-07 -2.79964e-05
75.7785 32.8498 7.08191e-06 -4.06736e-07 -2.78499e-05
75.939 32.8202 6.77197e-06 -3.33249e-07 -2.76884e-05
75.442 32.8549 6.39582e-06 -4.37412e-07 -2.81704e-05
71.1933 32.9115 -1.13549e-06 1.66101e-07 -3.35559e-05
25.734 42.5024 0.000482264 -0.000213812 1.80204e-05
26.4843 42.1496 0.000445816 -0.000222973 1.57025e-05
25.0627 42.43 0.000403016 -0.000170579 1.86504e-05
74.9259 32.8302 4.71418e-06 -3.96457e-07 -2.86865e-05
74.7525 32.7864 3.66186e-06 -3.0173e-07 -2.88478e-05
50.7689 37.3076 1.43781e-05 2.07189e-05 4.2452e-05
24.6009 42.966 0.000537359 -0.000189787 2.25282e-05
71.6361 32.8703 -1.16662e-06 -1.54733e-08 -3.30777e-05
71.4339 32.8867 -1.19152e-06 6.0389e-08 -3.33122e-05
77.5857 32.8797 1.14408e-05 -3.01249e-07 -2.65005e-05
77.8285 32.6499 4.55623e-06 -4.34104e-08 -2.62678e-05
77.7488 32.8086 9.43253e-06 -1.87688e-07 -2.63739e-05
76.1064 32.8453 7.70473e-06 -3.75417e-07 -2.75596e-05
76.3863 32.6655 3.85229e-06 -8.29318e-08 -2.72274e-05
76.2701 32.8317 7.7142e-06 -3.36038e-07 -2.74159e-05
3.33333 62.5 0.0031874 7.79114e-35 7.01086e-05
17.713 48.08 0.00197009 0.00017814 5.78625e-05
78 32.5 1.7013e-37 1.45103e-36 -2.61188e-05
69.9523 33.4758 2.57264e-36 2.88586e-37 -3.4103e-05
79.5 32.5 1.89177e-37 1.41246e-36 -2.54244e-05
79.1667 32.5 1.86896e-37 1.42046e-36 -2.55684e-05
79.2817 32.6585 5.41743e-06 -1.64392e-08 -2.55385e-05
79.4442 32.6287 4.41331e-06 -8.36544e-09 -2.54611e-05
76.5478 32.6665 4.03566e-06 -8.09825e-08 -2.71051e-05
50.8655 37.7372 2.56634e-05 3.30816e-05 4.2772e-05
51.4751 37.7275 7.23262e-36 -2.66475e-36 4.5656e-05
76.8834 32.6862 4.87533e-06 -9.293e-08 -2.68749e-05
76.7183 32.6709 4.30968e-06 -8.1787e-08 -2.6983e-05
73.6289 33.2491 5.85555e-06 -1.85452e-06 -3.05294e-05
36.883 38.579 0.000353855 -6.20428e-05 2.25637e-05
8.39318 56.6397 0.00278326 0.000141994 6.78069e-05
13.9704 51.2611 0.00243677 0.000300489 6.39778e-05
12.0647 52.2395 0.00249294 0.00031128 6.61501e-05
82.8333 32.5 1.49918e-37 1.32402e-36 -2.38326e-05
81.1667 32.5 1.83415e-37 1.37281e-36 -2.47104e-05
78.6667 32.5 1.8139e-37 1.43292e-36 -2.57926e-05
80 32.5 1.90449e-37 1.40074e-36 -2.52133e-05
79.6667 32.5 1.89882e-37 1.40854e-36 -2.53538e-05
51.7526 38.1552 7.87075e-36 -2.90124e-36 4.65653e-05
84.6667 32.5 8.59484e-38 1.24394e-36 -2.23903e-05
84.5 32.5 9.26405e-38 1.25279e-36 -2.25497e-05
78.1667 32.5 1.73354e-37 1.44636e-36 -2.60346e-05
84.3333 32.5 9.91998e-38 1.26131e-36 -2.27032e-05
83.5 32.5 1.2945e-37 1.29897e-36 -2.33811e-05
82.1667 32.5 1.66493e-37 1.34547e-36 -2.42183e-05
79 32.5 1.85337e-37 1.42452e-36 -2.56415e-05
81.3333 32.5 1.81281e-37 1.36848e-36 -2.46326e-05
78.8333 32.5 1.83507e-37 1.42865e-36 -2.57156e-05
80.6667 32.5 1.88142e-37 1.38505e-36 -2.49308e-05
80.5 32.5 1.8913e-37 1.38901e-36 -2.50022e-05
80.3333 32.5 1.89857e-37 1.39293e-36 -2.50728e-05
80.1667 32.5 1.9028e-37 1.39682e-36 -2.51427e-05
78.5 32.5 1.78978e-37 1.43731e-36 -2.58719e-05
79.8333 32.5 1.90295e-37 1.40466e-36 -2.5284e-05
78.3333 32.5 1.76308e-37 1.44175e-36 -2.59517e-05
52.0679 38.5895 8.552e-36 -3.1224e-36 4.72502e-05
80.5502 32.6245 4.26622e-06 7.80623e-09 -2.49681e-05
35.3496 39.5079 0.000422779 -0.000110165 2.1258e-05
43.4482 37.4065 0.000243083 4.84092e-05 2.8267e-05
78.2716 32.6523 4.86375e-06 -3.60222e-08 -2.60287e-05
11.8216 54.2741 0.0027095 0.000230239 6.52853e-05
10.7178 56.4706 0.00286282 0.000147749 6.59398e-05
15.7114 50.3216 0.00234893 0.00025844 6.12758e-05
30.2131 41.0338 0.000447134 -0.000236935 1.5906e-05
34.6337 40.3809 0.000510936 -0.000146806 2.08869e-05
36.2443 39.2634 0.00041402 -8.63611e-05 2.20754e-05
37.8948 38.5201 0.000361112 -4.19907e-05 2.34675e-05
49.5675 37.4865 6.7677e-05 6.13168e-05 3.82938e-05
48.8711 37.5782 0.000101287 7.56077e-05 3.64454e-05
47.6912 37.3693 0.000131533 7.58378e-05 3.39725e-05
48.202 38.0135 0.000159883 9.82728e-05 3.48493e-05
42.2007 37.1977 0.000242748 2.961e-05 2.70881e-05
41.3944 37.6275 0.000285259 2.17823e-05 2.63767e-05
40.4638 37.7801 0.000302703 7.56668e-06 2.55932e-05
39.6365 38.179 0.000339108 -6.8123e-06 2.4911e-05
38.6801 38.164 0.000333727 -2.4246e-05 2.4121e-05
46.8867 37.0694 0.000137337 6.69476e-05 3.26008e-05
46.2692 37.0588 0.000154324 6.52842e-05 3.1662e-05
45.7372 37.4063 0.000194053 7.18467e-05 3.09095e-05
